MONTH,DAY,HOUR,LOAD,DRYBULB,DEWPOINT,DATE
11,26,16,15637,42.5,22.9,11/26/2002
11,26,17,16901,41.2,22.5,11/26/2002
11,26,18,18041,38.9,22.6,11/26/2002
11,26,19,17919,37.8,22.4,11/26/2002
11,26,20,17476,37.3,23.2,11/26/2002
11,26,21,16857,35.8,22.9,11/26/2002
11,26,22,15719,35.3,23.3,11/26/2002
11,26,23,14148,35,23.3,11/26/2002
11,26,24,12625,34.5,23.6,11/26/2002
11,27,1,11670,34.1,24,11/27/2002
11,27,2,11219,32.6,25.3,11/27/2002
11,27,3,11015,30.6,27.9,11/27/2002
11,27,4,11031,30.1,28.4,11/27/2002
11,27,5,11367,29.6,28.3,11/27/2002
11,27,6,12482,29.5,28.1,11/27/2002
11,27,7,14457,29.3,28.1,11/27/2002
11,27,8,15916,29.1,27.9,11/27/2002
11,27,9,16730,29,27.7,11/27/2002
11,27,10,17200,28.9,27.3,11/27/2002
11,27,11,17406,29.6,27,11/27/2002
11,27,12,17421,29.9,26.7,11/27/2002
11,27,13,17176,30.7,25.9,11/27/2002
11,27,14,17018,31,25.1,11/27/2002
11,27,15,16768,30.5,22.8,11/27/2002
11,27,16,16682,31.2,21.2,11/27/2002
11,27,17,17758,29.7,18.7,11/27/2002
11,27,18,18763,28.3,17.6,11/27/2002
11,27,19,18489,27.1,16.4,11/27/2002
11,27,20,17955,25.6,14.2,11/27/2002
11,27,21,17300,24.1,13.3,11/27/2002
11,27,22,16253,23.2,12.2,11/27/2002
11,27,23,14793,22.6,10.1,11/27/2002
11,27,24,13353,21.5,9.2,11/27/2002
11,28,1,12321,20.9,7.9,11/28/2002
11,28,2,11772,20.6,6.5,11/28/2002
11,28,3,11502,19.2,6.7,11/28/2002
11,28,4,11414,18.4,7,11/28/2002
11,28,5,11537,16.3,6.8,11/28/2002
11,28,6,12010,16.7,7.1,11/28/2002
11,28,7,12794,16.4,6.7,11/28/2002
11,28,8,13740,15.8,6.2,11/28/2002
11,28,9,14799,16.8,6.7,11/28/2002
11,28,10,15493,19.7,6.5,11/28/2002
11,28,11,15761,21.9,6.5,11/28/2002
11,28,12,15668,24.3,6.8,11/28/2002
11,28,13,15042,26,7.5,11/28/2002
11,28,14,14126,27.3,7.8,11/28/2002
11,28,15,13440,27.9,7.9,11/28/2002
11,28,16,13224,28.5,8.7,11/28/2002
11,28,17,13991,27.4,8.6,11/28/2002
11,28,18,14632,26.4,8.5,11/28/2002
11,28,19,14697,25.7,10.6,11/28/2002
11,28,20,14739,24.6,11,11/28/2002
11,28,21,14644,24.3,12.7,11/28/2002
11,28,22,14197,23.5,13.3,11/28/2002
11,28,23,13342,24.3,13.6,11/28/2002
11,28,24,12376,24.3,14.7,11/28/2002
11,29,1,11664,23.3,15.2,11/29/2002
11,29,2,11288,22.7,15.9,11/29/2002
11,29,3,11135,22.9,16.5,11/29/2002
11,29,4,11119,22.7,16.9,11/29/2002
11,29,5,11346,22.7,16.8,11/29/2002
11,29,6,12016,22.9,16.9,11/29/2002
11,29,7,12958,22.7,17.2,11/29/2002
11,29,8,13803,23,17.4,11/29/2002
11,29,9,14698,24.8,18,11/29/2002
11,29,10,15170,26.7,18.4,11/29/2002
11,29,11,15377,28.6,19.2,11/29/2002
11,29,12,15534,30.4,19.4,11/29/2002
11,29,13,15527,31,20.4,11/29/2002
11,29,14,15411,30.7,21.8,11/29/2002
11,29,15,15314,31.3,22.1,11/29/2002
11,29,16,15511,31.2,25.5,11/29/2002
11,29,17,16710,31.6,26.8,11/29/2002
11,29,18,17271,31.1,28.1,11/29/2002
11,29,19,16892,32,28.3,11/29/2002
11,29,20,16325,32.8,28.3,11/29/2002
11,29,21,15636,33.3,28.3,11/29/2002
11,29,22,14753,33.8,27.5,11/29/2002
11,29,23,13582,34.2,27.6,11/29/2002
11,29,24,12380,34.4,27.5,11/29/2002
11,30,1,11422,35.1,27.1,11/30/2002
11,30,2,10886,35.5,27.2,11/30/2002
11,30,3,10598,35.3,27.3,11/30/2002
11,30,4,10459,35.2,27.6,11/30/2002
11,30,5,10511,35.3,28,11/30/2002
11,30,6,10863,35.4,27.9,11/30/2002
11,30,7,11578,35.6,27.8,11/30/2002
11,30,8,12438,34.9,28.1,11/30/2002
11,30,9,13589,35.1,28,11/30/2002
11,30,10,14268,36.1,28.8,11/30/2002
11,30,11,14420,39.1,29.6,11/30/2002
11,30,12,14362,40.7,30.8,11/30/2002
11,30,13,14154,41.8,31.5,11/30/2002
11,30,14,13892,42.6,32,11/30/2002
11,30,15,13795,43.1,32.4,11/30/2002
11,30,16,14008,42.7,33.3,11/30/2002
11,30,17,15252,42.4,32.5,11/30/2002
11,30,18,16063,41.3,32.9,11/30/2002
11,30,19,15850,41.2,32.7,11/30/2002
11,30,20,15411,39.3,32.1,11/30/2002
11,30,21,14895,38.3,30.6,11/30/2002
11,30,22,14210,37.7,30,11/30/2002
11,30,23,13218,36.2,30.2,11/30/2002
11,30,24,12097,34.7,29.1,11/30/2002
12,1,1,11245,35.8,29.8,12/1/2002
12,1,2,10661,35.7,29.5,12/1/2002
12,1,3,10391,35.9,27.5,12/1/2002
12,1,4,10302,35.3,25.5,12/1/2002
12,1,5,10367,34.6,24.8,12/1/2002
12,1,6,10679,33.6,21.3,12/1/2002
12,1,7,11283,32.9,19.3,12/1/2002
12,1,8,11973,31.7,17.5,12/1/2002
12,1,9,13089,31.4,17.4,12/1/2002
12,1,10,13962,31.2,16,12/1/2002
12,1,11,14418,30.3,14.2,12/1/2002
12,1,12,14639,29.8,13.2,12/1/2002
12,1,13,14693,30.1,12.4,12/1/2002
12,1,14,14608,29.7,10.7,12/1/2002
12,1,15,14550,29,10.2,12/1/2002
12,1,16,14856,28.3,8.5,12/1/2002
12,1,17,16476,27.4,7.8,12/1/2002
12,1,18,17802,26.6,7.7,12/1/2002
12,1,19,17794,25.7,6.7,12/1/2002
12,1,20,17438,25.4,6.6,12/1/2002
12,1,21,16787,25,6.5,12/1/2002
12,1,22,15603,23.9,6.7,12/1/2002
12,1,23,14241,23.5,6.2,12/1/2002
12,1,24,12973,22.8,6.8,12/1/2002
12,2,1,12243,21.5,7.8,12/2/2002
12,2,2,11881,21.6,8.6,12/2/2002
12,2,3,11632,22.7,9.5,12/2/2002
12,2,4,11654,23.5,10.2,12/2/2002
12,2,5,11980,24.6,10.9,12/2/2002
12,2,6,13205,25,11.9,12/2/2002
12,2,7,15590,25.2,12.5,12/2/2002
12,2,8,17001,25.5,12.6,12/2/2002
12,2,9,17452,26.3,12.5,12/2/2002
12,2,10,17562,28.1,13.4,12/2/2002
12,2,11,17587,29.9,13.9,12/2/2002
12,2,12,17482,31.5,14.7,12/2/2002
12,2,13,17225,32.6,15.5,12/2/2002
12,2,14,17107,33.7,16.1,12/2/2002
12,2,15,16932,34.5,16.9,12/2/2002
12,2,16,17110,34.3,16.4,12/2/2002
12,2,17,18509,33.9,16.7,12/2/2002
12,2,18,19523,33.7,17.2,12/2/2002
12,2,19,19302,33.5,16.9,12/2/2002
12,2,20,18733,33,16.9,12/2/2002
12,2,21,17919,33.1,17.2,12/2/2002
12,2,22,16657,32.4,18.8,12/2/2002
12,2,23,14894,30.7,21.6,12/2/2002
12,2,24,13354,29.1,24.1,12/2/2002
12,3,1,12470,28.4,24,12/3/2002
12,3,2,12059,26.3,21.5,12/3/2002
12,3,3,11947,24.6,18.4,12/3/2002
12,3,4,12039,22.5,15.9,12/3/2002
12,3,5,12489,20.3,10.9,12/3/2002
12,3,6,13833,17.7,5.2,12/3/2002
12,3,7,16303,16.1,3.2,12/3/2002
12,3,8,17558,14.5,2.4,12/3/2002
12,3,9,17830,13.7,0.9,12/3/2002
12,3,10,17907,14.8,1.1,12/3/2002
12,3,11,17949,16.4,1.3,12/3/2002
12,3,12,17841,17.8,1.9,12/3/2002
12,3,13,17648,19.5,1.2,12/3/2002
12,3,14,17533,20,0.7,12/3/2002
12,3,15,17389,21.2,0.1,12/3/2002
12,3,16,17670,21.2,-0.5,12/3/2002
12,3,17,19088,20.5,-1.7,12/3/2002
12,3,18,20489,19.4,-1.3,12/3/2002
12,3,19,20417,18,-1.7,12/3/2002
12,3,20,19932,17.5,-1.8,12/3/2002
12,3,21,19239,17,-0.3,12/3/2002
12,3,22,17993,16.4,-0.4,12/3/2002
12,3,23,16209,16.1,-0.2,12/3/2002
12,3,24,14665,15.6,1.4,12/3/2002
12,4,1,13675,15,2.5,12/4/2002
12,4,2,13260,15,3.1,12/4/2002
12,4,3,13071,14.6,3.3,12/4/2002
12,4,4,13095,14.4,2.1,12/4/2002
12,4,5,13450,14.4,3,12/4/2002
12,4,6,14662,12.3,2.6,12/4/2002
12,4,7,17064,12.3,3,12/4/2002
12,4,8,18311,11.9,2.6,12/4/2002
12,4,9,18359,14.1,3.9,12/4/2002
12,4,10,18179,17.8,4.3,12/4/2002
12,4,11,18013,21.3,4.9,12/4/2002
12,4,12,17759,24.3,4.3,12/4/2002
12,4,13,17429,26.4,4.8,12/4/2002
12,4,14,17239,28.2,4.8,12/4/2002
12,4,15,17075,28.7,4.2,12/4/2002
12,4,16,17272,28.7,4.5,12/4/2002
12,4,17,18828,27.5,4.6,12/4/2002
12,4,18,20053,26.2,4.4,12/4/2002
12,4,19,19918,25.1,5.1,12/4/2002
12,4,20,19481,24,6.3,12/4/2002
12,4,21,18851,23.4,7.4,12/4/2002
12,4,22,17647,22.4,8.4,12/4/2002
12,4,23,15898,21.7,8.7,12/4/2002
12,4,24,14327,20.5,9.6,12/4/2002
12,5,1,13280,20.4,9.8,12/5/2002
12,5,2,12812,20.1,10.6,12/5/2002
12,5,3,12602,19.4,11,12/5/2002
12,5,4,12575,19.4,10.7,12/5/2002
12,5,5,12880,20.4,11.1,12/5/2002
12,5,6,14076,20.4,11.8,12/5/2002
12,5,7,16487,20.9,12.8,12/5/2002
12,5,8,17942,20.5,13.3,12/5/2002
12,5,9,18207,21.3,13.7,12/5/2002
12,5,10,18284,22.9,14.7,12/5/2002
12,5,11,18392,24,15,12/5/2002
12,5,12,18351,24.4,15.7,12/5/2002
12,5,13,18269,24.1,16.9,12/5/2002
12,5,14,18232,24.1,18.1,12/5/2002
12,5,15,18109,23.5,20.1,12/5/2002
12,5,16,18265,23.8,20.2,12/5/2002
12,5,17,19588,23.3,20,12/5/2002
12,5,18,20648,23.3,20.1,12/5/2002
12,5,19,20331,23.1,19.9,12/5/2002
12,5,20,19697,23.2,20,12/5/2002
12,5,21,18773,23.5,19.7,12/5/2002
12,5,22,17422,23.6,19.8,12/5/2002
12,5,23,15635,23.6,19.8,12/5/2002
12,5,24,14079,24.2,20.1,12/5/2002
12,6,1,13091,24.1,20.4,12/6/2002
12,6,2,12604,24.1,20.5,12/6/2002
12,6,3,12335,24.2,20.9,12/6/2002
12,6,4,12289,24.3,20.8,12/6/2002
12,6,5,12593,24.6,20.9,12/6/2002
12,6,6,13749,24.5,21,12/6/2002
12,6,7,16024,24.6,21.4,12/6/2002
12,6,8,17356,24.8,21.6,12/6/2002
12,6,9,17721,24.3,21.7,12/6/2002
12,6,10,17838,25.1,22,12/6/2002
12,6,11,17861,26.2,22.1,12/6/2002
12,6,12,17723,27.1,22.5,12/6/2002
12,6,13,17475,28.2,23,12/6/2002
12,6,14,17331,29.4,22.2,12/6/2002
12,6,15,16959,29.7,22.2,12/6/2002
12,6,16,16918,30.5,21.6,12/6/2002
12,6,17,18173,29.6,21.4,12/6/2002
12,6,18,19213,27.7,20.8,12/6/2002
12,6,19,18934,26.2,20.1,12/6/2002
12,6,20,18413,24.2,19.4,12/6/2002
12,6,21,17811,23.7,18.7,12/6/2002
12,6,22,16923,22.6,18.4,12/6/2002
12,6,23,15623,21.4,16.1,12/6/2002
12,6,24,14270,20.1,15.6,12/6/2002
12,7,1,13181,20.7,15.9,12/7/2002
12,7,2,12664,18.8,14,12/7/2002
12,7,3,12412,18.1,13.8,12/7/2002
12,7,4,12353,17.3,12.5,12/7/2002
12,7,5,12490,16.6,11.6,12/7/2002
12,7,6,13000,16.2,12,12/7/2002
12,7,7,13918,16.9,12.5,12/7/2002
12,7,8,14915,17.1,12.3,12/7/2002
12,7,9,15888,18.9,13.9,12/7/2002
12,7,10,16228,22.8,16.6,12/7/2002
12,7,11,16146,26.3,17.5,12/7/2002
12,7,12,15844,29.3,17.4,12/7/2002
12,7,13,15422,31.3,16.9,12/7/2002
12,7,14,15044,33,16.9,12/7/2002
12,7,15,14819,34.2,17.2,12/7/2002
12,7,16,14979,34.8,16.8,12/7/2002
12,7,17,16506,34,17,12/7/2002
12,7,18,17728,32.1,17.5,12/7/2002
12,7,19,17494,31.5,17.6,12/7/2002
12,7,20,17021,30.9,17.6,12/7/2002
12,7,21,16456,30.2,18.3,12/7/2002
12,7,22,15726,29,18.5,12/7/2002
12,7,23,14647,28.6,17.9,12/7/2002
12,7,24,13450,28.7,18.4,12/7/2002
12,8,1,12404,29.5,18.4,12/8/2002
12,8,2,11811,28.5,18.3,12/8/2002
12,8,3,11509,27.5,18.4,12/8/2002
12,8,4,11385,27.8,18.5,12/8/2002
12,8,5,11460,26.3,17.9,12/8/2002
12,8,6,11722,25.2,17.6,12/8/2002
12,8,7,12355,25,17.9,12/8/2002
12,8,8,13075,23.6,17.2,12/8/2002
12,8,9,14044,25.5,18.7,12/8/2002
12,8,10,14614,28.3,20.3,12/8/2002
12,8,11,14739,32.3,21.8,12/8/2002
12,8,12,14692,36,23.2,12/8/2002
12,8,13,14638,37.4,23.8,12/8/2002
12,8,14,14506,38.4,24.9,12/8/2002
12,8,15,14406,38.9,25.2,12/8/2002
12,8,16,14796,38.6,25.9,12/8/2002
12,8,17,16558,37.8,26.4,12/8/2002
12,8,18,17740,36.5,26.2,12/8/2002
12,8,19,17756,34.7,23.2,12/8/2002
12,8,20,17518,33.2,18.5,12/8/2002
12,8,21,17021,31.4,17.2,12/8/2002
12,8,22,15897,30.1,15.6,12/8/2002
12,8,23,14484,28.3,11.3,12/8/2002
12,8,24,13286,25.8,9.5,12/8/2002
12,9,1,12441,23.3,7.4,12/9/2002
12,9,2,12153,21,4.1,12/9/2002
12,9,3,12096,18,0.8,12/9/2002
12,9,4,12235,15.7,-0.3,12/9/2002
12,9,5,12697,13.5,-2.3,12/9/2002
12,9,6,14054,11.9,-3.6,12/9/2002
12,9,7,16671,10.3,-5.8,12/9/2002
12,9,8,18174,9.2,-8.3,12/9/2002
12,9,9,18466,8.4,-9.4,12/9/2002
12,9,10,18475,10.5,-10.5,12/9/2002
12,9,11,18377,12.2,-10.5,12/9/2002
12,9,12,18210,14.6,-10.2,12/9/2002
12,9,13,17953,16.3,-9.4,12/9/2002
12,9,14,17731,18.4,-8,12/9/2002
12,9,15,17573,19.6,-6.3,12/9/2002
12,9,16,17794,19.7,-5.3,12/9/2002
12,9,17,19402,19.7,-5.2,12/9/2002
12,9,18,20850,18.1,-4.9,12/9/2002
12,9,19,20804,17.6,-4.1,12/9/2002
12,9,20,20307,17.7,-3.2,12/9/2002
12,9,21,19592,17.1,-1.8,12/9/2002
12,9,22,18330,16.8,-0.7,12/9/2002
12,9,23,16505,16.6,0.5,12/9/2002
12,9,24,14805,17,3.5,12/9/2002
12,10,1,13772,18.2,5.4,12/10/2002
12,10,2,13269,18.5,7.7,12/10/2002
12,10,3,13036,19.1,8.9,12/10/2002
12,10,4,13011,19.8,10.4,12/10/2002
12,10,5,13293,20.3,11.4,12/10/2002
12,10,6,14468,19.4,10.9,12/10/2002
12,10,7,16870,19.7,10.7,12/10/2002
12,10,8,18183,20.5,9.9,12/10/2002
12,10,9,18297,20.8,9.4,12/10/2002
12,10,10,18072,23.2,9.9,12/10/2002
12,10,11,17886,26.2,9.9,12/10/2002
12,10,12,17577,28.9,10.1,12/10/2002
12,10,13,17227,31.1,10.6,12/10/2002
12,10,14,17072,33.1,9.8,12/10/2002
12,10,15,16935,33.8,9.8,12/10/2002
12,10,16,17161,33.2,11.1,12/10/2002
12,10,17,18774,32.4,10.7,12/10/2002
12,10,18,20047,30.2,11.1,12/10/2002
12,10,19,19912,29,11,12/10/2002
12,10,20,19491,28.5,11.3,12/10/2002
12,10,21,18846,27.2,11,12/10/2002
12,10,22,17635,25.9,11.1,12/10/2002
12,10,23,15806,25.6,10.7,12/10/2002
12,10,24,14160,24.4,11.4,12/10/2002
12,11,1,13102,21.6,10.9,12/11/2002
12,11,2,12632,22.8,12.3,12/11/2002
12,11,3,12445,23.2,11.4,12/11/2002
12,11,4,12453,22,10.2,12/11/2002
12,11,5,12780,23,12,12/11/2002
12,11,6,13999,23.2,12.4,12/11/2002
12,11,7,16422,22.3,12.8,12/11/2002
12,11,8,17812,23.2,14.5,12/11/2002
12,11,9,17983,24.7,15.9,12/11/2002
12,11,10,17913,26.9,18.7,12/11/2002
12,11,11,17790,29,20.9,12/11/2002
12,11,12,17607,31.2,23,12/11/2002
12,11,13,17460,33.3,25,12/11/2002
12,11,14,17424,34.4,26.9,12/11/2002
12,11,15,17362,35,28.1,12/11/2002
12,11,16,17700,35,28.9,12/11/2002
12,11,17,19158,35.7,30,12/11/2002
12,11,18,19928,35.8,30.6,12/11/2002
12,11,19,19665,36,31.6,12/11/2002
12,11,20,19102,36.2,32.2,12/11/2002
12,11,21,18311,37,33,12/11/2002
12,11,22,16971,36.6,33.3,12/11/2002
12,11,23,15142,35.9,33.6,12/11/2002
12,11,24,13478,35.6,33.9,12/11/2002
12,12,1,12402,35.3,33.6,12/12/2002
12,12,2,11898,35.1,33.7,12/12/2002
12,12,3,11638,35.1,33.8,12/12/2002
12,12,4,11584,35.2,33.8,12/12/2002
12,12,5,11888,35.2,33.9,12/12/2002
12,12,6,13031,35.2,33.6,12/12/2002
12,12,7,15247,35.4,33.8,12/12/2002
12,12,8,16814,34.7,32.6,12/12/2002
12,12,9,17282,35,33.1,12/12/2002
12,12,10,17410,35.8,33.4,12/12/2002
12,12,11,17382,36.2,33.3,12/12/2002
12,12,12,17176,37.4,33,12/12/2002
12,12,13,17044,38.4,33,12/12/2002
12,12,14,16959,39.3,33.6,12/12/2002
12,12,15,16810,38.8,34,12/12/2002
12,12,16,16871,39,33.9,12/12/2002
12,12,17,18204,39.2,34.4,12/12/2002
12,12,18,19253,39.1,34.5,12/12/2002
12,12,19,19071,37.2,33.8,12/12/2002
12,12,20,18584,37.3,33.8,12/12/2002
12,12,21,17908,35.9,33.1,12/12/2002
12,12,22,16742,34.9,32.4,12/12/2002
12,12,23,15000,34.4,31.6,12/12/2002
12,12,24,13357,33.5,30.6,12/12/2002
12,13,1,12251,33.2,30.7,12/13/2002
12,13,2,11740,32.3,29.6,12/13/2002
12,13,3,11512,31.8,29.7,12/13/2002
12,13,4,11493,30.7,28.8,12/13/2002
12,13,5,11804,32.2,29.7,12/13/2002
12,13,6,13003,31.5,28.3,12/13/2002
12,13,7,15385,29.8,27.2,12/13/2002
12,13,8,16781,29.9,27.7,12/13/2002
12,13,9,16923,30.6,27.9,12/13/2002
12,13,10,16869,33.6,29.2,12/13/2002
12,13,11,16763,36.4,31.1,12/13/2002
12,13,12,16572,37.9,31.5,12/13/2002
12,13,13,16286,39.1,32.2,12/13/2002
12,13,14,16192,39.9,32.6,12/13/2002
12,13,15,16075,40.2,32.7,12/13/2002
12,13,16,16352,39.5,33.3,12/13/2002
12,13,17,17766,38.8,33.7,12/13/2002
12,13,18,18493,37.5,33.4,12/13/2002
12,13,19,18153,37.3,33.9,12/13/2002
12,13,20,17535,37.5,33.9,12/13/2002
12,13,21,16884,37.2,34.5,12/13/2002
12,13,22,15975,37.2,34.8,12/13/2002
12,13,23,14612,36.6,35.5,12/13/2002
12,13,24,13100,36.9,35.9,12/13/2002
12,14,1,11925,37.1,36.6,12/14/2002
12,14,2,11247,37.9,37.2,12/14/2002
12,14,3,10919,38.4,37.7,12/14/2002
12,14,4,10767,39.2,38.5,12/14/2002
12,14,5,10824,39.8,39.1,12/14/2002
12,14,6,11234,40.8,39.9,12/14/2002
12,14,7,12090,41,39.9,12/14/2002
12,14,8,13246,41.1,40.1,12/14/2002
12,14,9,14516,41,40.1,12/14/2002
12,14,10,15433,41.3,40.3,12/14/2002
12,14,11,15784,42,40.9,12/14/2002
12,14,12,15736,42.5,41.4,12/14/2002
12,14,13,15586,42.4,41.4,12/14/2002
12,14,14,15393,42.1,41.1,12/14/2002
12,14,15,15287,42,41.1,12/14/2002
12,14,16,15552,41.9,40.8,12/14/2002
12,14,17,16653,41.5,40.2,12/14/2002
12,14,18,17214,40.8,39.6,12/14/2002
12,14,19,16940,39.5,38.1,12/14/2002
12,14,20,16406,37.6,36,12/14/2002
12,14,21,15865,37.3,35.7,12/14/2002
12,14,22,15096,37.8,35,12/14/2002
12,14,23,14032,38.1,35,12/14/2002
12,14,24,12795,38.6,34.9,12/14/2002
12,15,1,11692,38.7,34.2,12/15/2002
12,15,2,11035,39,33.4,12/15/2002
12,15,3,10697,39.3,32.9,12/15/2002
12,15,4,10534,39,31.7,12/15/2002
12,15,5,10550,39,31.1,12/15/2002
12,15,6,10812,38.2,31.1,12/15/2002
12,15,7,11420,38.6,30.3,12/15/2002
12,15,8,12142,38.5,29.3,12/15/2002
12,15,9,13271,38.7,29,12/15/2002
12,15,10,14034,39.1,29.2,12/15/2002
12,15,11,14346,39.8,28.6,12/15/2002
12,15,12,14422,41,28,12/15/2002
12,15,13,14316,41.2,27,12/15/2002
12,15,14,14069,41.8,27,12/15/2002
12,15,15,13915,42.1,26.8,12/15/2002
12,15,16,14248,41,26.6,12/15/2002
12,15,17,16034,39.7,26.8,12/15/2002
12,15,18,17344,38.8,26.5,12/15/2002
12,15,19,17404,37.4,27.3,12/15/2002
12,15,20,17141,37.3,27.4,12/15/2002
12,15,21,16626,36.4,28.1,12/15/2002
12,15,22,15581,36.5,28.2,12/15/2002
12,15,23,13989,36.2,28.8,12/15/2002
12,15,24,12501,36,29.2,12/15/2002
12,16,1,11478,35.6,29.6,12/16/2002
12,16,2,11018,35.4,29.7,12/16/2002
12,16,3,10836,35.4,29.8,12/16/2002
12,16,4,10850,35.3,29.9,12/16/2002
12,16,5,11193,34.7,30.3,12/16/2002
12,16,6,12449,34.6,30.5,12/16/2002
12,16,7,14924,34.2,31,12/16/2002
12,16,8,16669,33.8,30.9,12/16/2002
12,16,9,17160,32.3,30.7,12/16/2002
12,16,10,17382,32.2,30.3,12/16/2002
12,16,11,17664,32.4,30.3,12/16/2002
12,16,12,17773,32.3,30.2,12/16/2002
12,16,13,17588,32.2,29.6,12/16/2002
12,16,14,17543,32.2,29.3,12/16/2002
12,16,15,17522,32.5,28.3,12/16/2002
12,16,16,17663,32.6,26.8,12/16/2002
12,16,17,19097,32.2,26,12/16/2002
12,16,18,20445,31.5,24.3,12/16/2002
12,16,19,20164,30.5,21.8,12/16/2002
12,16,20,19597,29.4,21.2,12/16/2002
12,16,21,18864,28.8,19.6,12/16/2002
12,16,22,17663,27.9,19.4,12/16/2002
12,16,23,15920,27.5,18.2,12/16/2002
12,16,24,14163,26.5,16.3,12/16/2002
12,17,1,12932,25.3,15.5,12/17/2002
12,17,2,12424,24.4,14.8,12/17/2002
12,17,3,12206,23.6,14.1,12/17/2002
12,17,4,12220,22.6,13.4,12/17/2002
12,17,5,12599,22,12.3,12/17/2002
12,17,6,13867,20.9,11.2,12/17/2002
12,17,7,16309,20.6,10.1,12/17/2002
12,17,8,17763,19.5,9.8,12/17/2002
12,17,9,17945,19.5,9,12/17/2002
12,17,10,17865,20.9,8.6,12/17/2002
12,17,11,17717,22.3,8.1,12/17/2002
12,17,12,17593,23.9,8.2,12/17/2002
12,17,13,17335,25.6,7.3,12/17/2002
12,17,14,17198,27,7.5,12/17/2002
12,17,15,17057,28.2,6.5,12/17/2002
12,17,16,17242,28.9,5,12/17/2002
12,17,17,18797,27.4,5,12/17/2002
12,17,18,20294,26,4.7,12/17/2002
12,17,19,20220,24.6,5.9,12/17/2002
12,17,20,19851,23.5,5.7,12/17/2002
12,17,21,19289,22.3,5.5,12/17/2002
12,17,22,18161,21.1,5.7,12/17/2002
12,17,23,16389,20.5,5.5,12/17/2002
12,17,24,14636,19.8,5.8,12/17/2002
12,18,1,13497,18.7,6.4,12/18/2002
12,18,2,13002,18.3,6.5,12/18/2002
12,18,3,12788,17.9,6.4,12/18/2002
12,18,4,12803,17.7,6.2,12/18/2002
12,18,5,13156,17.3,6.2,12/18/2002
12,18,6,14393,17.1,5.6,12/18/2002
12,18,7,16847,16.7,5.5,12/18/2002
12,18,8,18220,16.6,5.2,12/18/2002
12,18,9,18226,18.2,5.4,12/18/2002
12,18,10,18001,21.9,6.6,12/18/2002
12,18,11,17752,26.5,6.8,12/18/2002
12,18,12,17420,30.2,7.7,12/18/2002
12,18,13,16973,33.2,7.7,12/18/2002
12,18,14,16754,35.9,7.1,12/18/2002
12,18,15,16547,36.7,7.9,12/18/2002
12,18,16,16729,37.3,6.4,12/18/2002
12,18,17,18255,36.4,6.2,12/18/2002
12,18,18,19716,32.6,7.5,12/18/2002
12,18,19,19674,30.2,10.4,12/18/2002
12,18,20,19324,28.3,11.9,12/18/2002
12,18,21,18840,26.7,11.2,12/18/2002
12,18,22,17746,25.1,12.5,12/18/2002
12,18,23,16055,24.9,10.1,12/18/2002
12,18,24,14366,23.4,10.9,12/18/2002
12,19,1,13242,22.9,11.2,12/19/2002
12,19,2,12736,21.8,11.5,12/19/2002
12,19,3,12541,21.3,11.2,12/19/2002
12,19,4,12532,21,10.9,12/19/2002
12,19,5,12873,20.2,10.6,12/19/2002
12,19,6,14056,20.8,11.4,12/19/2002
12,19,7,16441,21.3,11.4,12/19/2002
12,19,8,17782,22,12,12/19/2002
12,19,9,17866,23.8,12.8,12/19/2002
12,19,10,17610,27.5,15.9,12/19/2002
12,19,11,17324,32,18.4,12/19/2002
12,19,12,17006,37,19.2,12/19/2002
12,19,13,16609,40.4,21.5,12/19/2002
12,19,14,16438,42.1,23.2,12/19/2002
12,19,15,16271,42.2,25.6,12/19/2002
12,19,16,16482,42.7,28.1,12/19/2002
12,19,17,17981,41.4,29.2,12/19/2002
12,19,18,19112,40,29.7,12/19/2002
12,19,19,18957,39,30.7,12/19/2002
12,19,20,18566,39.2,31.1,12/19/2002
12,19,21,17935,38.9,31.9,12/19/2002
12,19,22,16776,39.8,33.2,12/19/2002
12,19,23,15134,40,34.2,12/19/2002
12,19,24,13314,40,35.3,12/19/2002
12,20,1,12051,39.9,35.6,12/20/2002
12,20,2,11406,39.6,35.4,12/20/2002
12,20,3,11078,39.5,35.8,12/20/2002
12,20,4,10997,38.7,35.5,12/20/2002
12,20,5,11231,39.4,36.3,12/20/2002
12,20,6,12335,39.5,36.9,12/20/2002
12,20,7,14574,41.1,40.5,12/20/2002
12,20,8,16210,42.4,42,12/20/2002
12,20,9,16631,43.5,43.5,12/20/2002
12,20,10,16757,48.4,48.2,12/20/2002
12,20,11,16827,50,49.9,12/20/2002
12,20,12,16753,50.7,50.7,12/20/2002
12,20,13,16571,52.3,51.6,12/20/2002
12,20,14,16510,53.6,52.3,12/20/2002
12,20,15,16427,53.8,52.7,12/20/2002
12,20,16,16662,53.8,52.5,12/20/2002
12,20,17,17649,54.7,53.2,12/20/2002
12,20,18,18138,52.7,50.7,12/20/2002
12,20,19,17747,50.4,47.4,12/20/2002
12,20,20,17107,48.3,45.1,12/20/2002
12,20,21,16425,44.9,39.8,12/20/2002
12,20,22,15516,43.3,36.2,12/20/2002
12,20,23,14268,41.5,34.1,12/20/2002
12,20,24,12769,39.9,31,12/20/2002
12,21,1,11591,38.6,29,12/21/2002
12,21,2,10949,37.5,27,12/21/2002
12,21,3,10646,36.8,26.9,12/21/2002
12,21,4,10566,36.7,25.4,12/21/2002
